id,name,description,nutrition_benifits,dishtype_id,user_added_id,prep_time,cook_time,servings,meal_type,cuisine_id,category_id,ingredients,directions,total_nutrition_value,recipe_tags,benefits,is_recipe_ready,recipe_device,created_at,updated_at
801,Paleo Egg and Mushroom Scramble with Chimichurri Sauce,<p>Recipe Description</p>,,2,c950336e-c584-4145-b787-5965ea4e09cb,10,10,2,breakfast,688,1,"<p>For the egg and mushroom scramble -</p><ul><li>1 Tablespoon of avocado oil (15 ml)</li><li>0.5 medium bell pepper (60 g), sliced</li><li>0.5 medium onion (55 g), thinly sliced</li><li>10 white button mushrooms (100 g), sliced</li><li>4 medium eggs, whisked</li><li>Salt and pepper, to taste</li></ul><p>For the chimichurri sauce -</p><ul><li>4 Tablespoons of olive oil (60 ml)</li><li>0.5 Tablespoon of lemon juice (8 ml)</li><li>2 Tablespoons of fresh parsley (2 g), finely chopped</li><li>2 Tablespoons of fresh cilantro (2 g), finely chopped</li><li>2 cloves of garlic (6 g), minced or finely diced</li><li>Salt and pepper, to taste</li></ul>","<ol><li>To make the chimichurri sauce, whisk to combine all of the ingredients and set aside.</li><li>Add the avocado oil to a large skillet over medium-high heat. Add the bell pepper and onion to the skillet and saute until the vegetables are soft, about 3 to 4 minutes.</li><li>Add the mushrooms to the skillet and saute until softened, about 1 to 2 minutes.</li><li>Add the whisked eggs to the skillet and scramble until cooked to your liking. Season with salt and pepper, to taste.</li><li>Divide the scramble between 2 plates and drizzle with the chimichurri sauce.</li></ol>",Calories:  458	 Fat:  43 g	 Total Carbs:  7 g	 Fiber:  2 g	 Sugar:  3 g	 Net Carbs:  5 g	 Protein:  14 g,,,no,,2022-06-29 13:21:28,2022-06-29 13:21:28
802,Keto Fried Eggs and Bacon Avocado Salad,<p>Recipe Description</p>,,2,c950336e-c584-4145-b787-5965ea4e09cb,10,10,2,lunch,688,1,"<p>For the salad -</p><ul><li>5 slices of bacon (140 g), diced</li><li>2 medium eggs</li><li>2 cups of spinach (60 g)</li><li>1 large avocado (200 g), sliced</li><li>6 cherry tomatoes (102 g), halved</li></ul><p>For the dressing -</p><ul><li>2 Tablespoons of olive oil (30 ml)</li><li>1 Tablespoon of lemon juice (15 ml)</li><li>2 Tablespoons of fresh parsley (2 g), chopped</li><li>Salt and pepper, to taste</li></ul>","<ol><li>In a large skillet over medium-high heat, cook the diced bacon until crispy, about 3 to 4 minutes. Remove the cooked bacon with a slotted spoon and set aside. Reserve the remaining bacon grease in the skillet.</li><li>In the same skillet over medium-high heat, fry the eggs until cooked to your liking in the reserved bacon grease. Remove the cooked eggs and set aside. Reserve the remaining bacon grease in the skillet.</li><li>In a small bowl, whisk to combine the reserved bacon grease, olive oil, lemon juice, and fresh parsley. Season with salt and pepper to taste.&nbsp;</li><li>In a large bowl, toss the dressing with the spinach. Add the bacon, avocado, and cherry tomatoes to the bowl.</li><li>Divide the salad between two plates and top with the cooked eggs.</li></ol>",Calories:  681	 Fat:  65 g	 Total Carbs:  12 g	 Fiber:  8 g	 Sugar:  2 g	 Net Carbs:  4 g	 Protein:  17 g,,,no,,2022-06-29 13:21:30,2022-06-29 13:21:30
803,Keto Beef Shawarma Salad,<p>Recipe Description</p>,,2,c950336e-c584-4145-b787-5965ea4e09cb,10,5,2,lunch,688,1,"<ul><li>1 Tablespoon of garlic powder (10 g)</li><li>1 Tablespoon of onion powder (7 g)</li><li>1 teaspoon of cumin powder (2 g)</li><li>1 teaspoon of paprika (2 g)</li><li>1 teaspoon of Italian seasoning (1 g)</li><li>1 beef steak (200 g), sliced</li><li>0.25 cup of avocado oil (60 ml), to cook with</li><li>4 cups of spinach (120 g)</li><li>0.25 medium onion (28 g), thinly sliced</li><li>2 Tablespoons of olive oil (30 ml)</li><li>1 teaspoon of vinegar (5 ml) (of choice)</li><li>Salt and pepper, to taste</li></ul>","<ol><li>In a small bowl, combine the garlic powder, onion powder, cumin powder, paprika, and Italian seasoning. Season with salt and pepper, to taste. Add the sliced steak to the bowl and toss to combine.</li><li>Add the avocado oil to a large skillet over high heat. Add the steak to the skillet and saute until cooked to your liking, about 2 to 3 minutes for medium-rare.</li><li>Meanwhile, in a large bowl, toss the spinach and onion with the olive oil and vinegar.</li><li>Divide the salad between 2 plates and top with the beef shawarma.</li></ol>",Calories:  670	 Fat:  63 g	 Total Carbs:  9 g	 Fiber:  3 g	 Sugar:  3 g	 Net Carbs:  6 g	 Protein:  20 g,,,no,,2022-06-29 13:21:35,2022-06-29 13:21:35
804,"Keto Tuna ""Linguine"" with Tapenade Sauce",<p>Recipe Description</p>,,2,c950336e-c584-4145-b787-5965ea4e09cb,10,0,2,lunch,688,1,"<ul><li>6 Tablespoons of olive oil (90 ml), divided</li><li>12 olives (36 g), pitted</li><li>1 Tablespoon of fresh parsley (1 g), chopped</li><li>2 zucchinis (240 g), spiralized or use a vegetable peeler to make into noodle-like strands</li><li>2 cans of tuna (340 g), drained and flaked</li><li>Salt and pepper, to taste</li></ul>","<ol><li>To make the sauce, combine the 4 Tablespoons (60 ml) of olive oil, olives, fresh parsley, salt and pepper in a blender or food processor.</li><li>In a bowl, toss the zucchini noodles and the remaining 2 Tablespoons (30 ml) of olive oil with the tuna and sauce. Season with additional salt and pepper, if desired.</li><li>Divide between 2 plates and serve.</li></ol>",Calories:  615	 Fat:  47 g	 Total Carbs:  5 g	 Fiber:  2 g	 Sugar:  2 g	 Net Carbs:  3 g	 Protein:  42 g,,,no,,2022-06-29 13:21:38,2022-06-29 13:21:38
805,Keto Golden Milk Ice Cream,<p>Recipe Description</p>,,2,c950336e-c584-4145-b787-5965ea4e09cb,10,0,4,dessert,688,1,"<ul><li>2 (14 oz or 414 g) cans of full-fat unsweetened coconut milk, room temperature</li><li>1 Tablespoon of turmeric (6 g)</li><li>2 teaspoons of vanilla extract (10 ml)</li><li>1/3 cup of erythritol (or sweetener of choice) (64 g)</li><li>Dash of salt</li></ul>","<ol><li>Add all of the ingredients to a blender and combine for 3 minutes.</li><li>Pour the mixture into a bowl of an ice cream maker and churn according to the manufacturers instructions. Once churned, place the ice cream in a freezer-safe container and freeze until ready to serve.</li><li>If you dont have an ice cream maker, pour the mixture into a freezer-safe container and place in the freezer. Stir every 30 minutes for the first 2 to 3 hours and then allow the ice cream to freeze completely, about 4 additional hours.</li><li>To serve, remove the container from the freezer and allow it to sit at room temperature for 10 minutes before scooping and serving.</li></ol>",Calories:  351 Fat:  37 g Total Carbs:  5 g Fiber:  1 g Sugar: 2 g Net Carbs:  4 g Protein:  2 g,,,no,,2022-06-29 13:21:39,2022-06-29 13:21:39
806,Keto Avocado and Walnut Salad,<p>Recipe Description</p>,,2,c950336e-c584-4145-b787-5965ea4e09cb,10,0,2,lunch,688,1,"<ul><li>1 large bag of salad leaves (125 g)</li><li>0.25 cup of walnuts (29 g), chopped</li><li>3 Tablespoons of olive oil (45 ml)</li><li>1 Tablespoon of lemon juice (15 ml)</li><li>1 large avocado (200 g), sliced</li><li>Salt and pepper, to taste</li></ul>","<ol><li>In a large bowl, toss the salad leaves and walnuts with the olive oil and lemon juice. Season with salt and pepper, to taste.</li><li>Divide the salad between 2 plates and top with equal amounts of sliced avocado.</li></ol>",Calories:  452	 Fat:  46 g	 Total Carbs:  14 g	 Fiber:  9 g	 Sugar:  2 g	 Net Carbs:  5 g	 Protein:  6 g,,,no,,2022-06-29 13:21:41,2022-06-29 13:21:41
807,Keto Tangy Tuna Salad,<p>Recipe Description</p>,,2,c950336e-c584-4145-b787-5965ea4e09cb,10,0,2,lunch,688,1,"<ul><li>2 cans of tuna (340 g), drained and flaked</li><li>0.25 cup of mayo (60 ml)</li><li>2 teaspoons of lemon juice (10 ml) (plus 1 teaspoon [5 ml] of lemon zest)</li><li>2 Tablespoons of fresh parsley (2 g), chopped</li><li>1 large bag of salad leaves (125 g)</li><li>1 large avocado (200 g), chopped</li><li>2 Tablespoons of olive oil (30 ml)</li><li>Salt and pepper, to taste</li></ul>","<ol><li>In a bowl, combine the tuna, mayo, lemon juice, lemon zest, fresh parsley, salt and pepper.</li><li>In a separate bowl, toss the salad leaves and avocado with the olive oil.</li><li>Divide the salad between 2 plates and top with equal amounts of tuna.</li></ol>",Calories:  717	 Fat:  58 g	 Total Carbs:  11 g	 Fiber:  8 g	 Sugar:  2 g	 Net Carbs:  3 g	 Protein:  45 g,,,no,,2022-06-29 13:21:43,2022-06-29 13:21:43
808,"Keto ""Spaghetti"" and Pesto Meatballs",<p>Recipe Description</p>,,2,c950336e-c584-4145-b787-5965ea4e09cb,10,20,2,dinner,688,1,"<ul><li>0.75 lb of ground beef (338 g)</li><li>1 medium egg, whisked</li><li>1 Tablespoon of garlic powder (10 g)</li><li>1 Tablespoon of onion powder (7 g)</li><li>2 zucchinis (240 g), spiralized or use a vegetable peeler to create noodle-like strands</li><li>Salt and pepper, to taste</li></ul><p>For the pesto -</p><ul><li>0.5 cup of fresh basil leaves (16 g), torn</li><li>1/8 cup of pine nuts (10 g)</li><li>1 teaspoon of lemon juice (5 ml)</li><li>1 clove of garlic (3 g)</li><li>3 Tablespoons of olive oil (45 ml)</li></ul>","<ol><li>To make the pesto, combine the fresh basil, pine nuts, lemon juice, and garlic in a blender or food processor. While the blender or food processor is running, slowly add the olive oil and continue to blend until completely combined.</li><li>Preheat the oven to 400 F (200 C).</li><li>In a bowl, combine the ground beef, egg, garlic powder, onion powder, salt and pepper. Form the beef mixture into golf ball-sized meatballs and place on a rimmed baking tray.&nbsp;</li><li>Place in the oven and bake for 20 minutes until an instant-read thermometer reaches 165 F (75 C).</li><li>In a separate bowl, toss the zucchini spaghetti with the pesto and meatballs.</li><li>Divide the spaghetti and meatballs between 2 plates and serve.</li></ol>",Calories:  724	 Fat:  60 g	 Total Carbs:  11 g	 Fiber:  2 g	 Sugar:  4 g	 Net Carbs:  9 g	 Protein:  34 g,,,no,,2022-06-29 13:21:44,2022-06-29 13:21:44
809,Keto Ginger Beef and Cabbage Stir-Fry,<p>Recipe Description</p>,,2,c950336e-c584-4145-b787-5965ea4e09cb,10,20,2,lunch,688,1,"<ul><li>0.5 head of cabbage (350 g), thinly sliced</li><li>3 Tablespoons of avocado oil (45 ml), to cook with</li><li>4 cloves of garlic (12 g), minced or finely diced</li><li>2 Tablespoons of fresh ginger (10 g), minced or finely diced</li><li>2 green onions (10 g), chopped</li><li>0.5 lb of ground beef (225 g)</li><li>1 Tablespoon of gluten-free tamari sauce or coconut aminos (15 ml)</li><li>Salt and pepper, to taste</li></ul>","<ol><li>In a large pot of salted water, boil the cabbage until tender, about 5 minutes. Drain well.</li><li>Meanwhile, add the avocado oil to a large skillet over medium-high heat. Add the garlic, fresh ginger, and green onions to the skillet and stir-fry until fragrant.</li><li>Add the ground beef to the skillet and stir-fry until cooked to your liking.</li><li>Add the cabbage and tamari sauce or coconut aminos to the skillet and stir-fry for an additional 1 to 2 minutes. Season with salt and pepper, to taste.</li><li>Divide the stir-fry between 2 plates and serve.</li></ol>",Calories:  539	 Fat:  45 g	 Total Carbs:  13 g	 Fiber:  5 g	 Sugar:  6 g	 Net Carbs:  8 g	 Protein:  21 g,,,no,,2022-06-29 13:21:47,2022-06-29 13:21:47
810,Keto Quick Shrimp Curry,<p>Recipe Description</p>,,2,c950336e-c584-4145-b787-5965ea4e09cb,10,10,2,lunch,688,1,"<ul><li>1 Tablespoon of coconut oil (15 ml), to cook with</li><li>1 medium onion (110 g), chopped</li><li>3 cloves of garlic (9 g), minced or finely diced</li><li>1 Tablespoon of curry powder (7 g)</li><li>1 teaspoon of ginger powder (2 g)</li><li>1 teaspoon of cumin powder (2 g)</li><li>1 cup of coconut milk (240 ml)</li><li>0.75 lb of shrimp (338 g), peeled and deveined, defrosted if frozen</li><li>1 Tablespoon of fresh cilantro (1 g), chopped (for garnish)</li><li>Salt and pepper, to taste</li></ul>","<ol><li>In a large skillet, melt the coconut oil over medium-high heat. Add the onion and garlic to the skillet and saute until the onion is translucent, about 4 to 5 minutes.</li><li>Add the curry powder, ginger powder, and cumin powder to the skillet and saute for about 30 seconds.</li><li>Add the coconut milk to the skillet and reduce the heat to a simmer.</li><li>Add the shrimp to the skillet and continue to simmer until the shrimp are cooked through, about 3 to 5 minutes. Season with salt and pepper, to taste.</li><li>Divide the shrimp curry between 2 plates and garnish with fresh cilantro.</li></ol>",Calories:  480	 Fat:  33 g	 Total Carbs:  12 g	 Fiber:  3 g	 Sugar:  4 g	 Net Carbs:  9 g	 Protein:  36 g,,,no,,2022-06-29 13:21:49,2022-06-29 13:21:49
811,Keto Pork Tenderloin with Walnut Broccoli Slaw,<p>Recipe Description</p>,,2,c950336e-c584-4145-b787-5965ea4e09cb,15,15,2,dinner,688,1,"<p>For the pork tenderloin -</p><ul><li>1 lb of pork tenderloin (450 g)</li><li>0.25 cup of coconut oil (60 ml), to cook with</li><li>Salt and pepper, to taste</li></ul><p>For the broccoli slaw -</p><ul><li>0.5 head of cabbage (350 g), shredded or thinly sliced</li><li>0.5 head of broccoli (225 g), shredded</li><li>0.25 cup of walnuts (29 g), crushed</li><li>2 Tablespoons of fresh parsley (2 g), chopped</li><li>3 Tablespoons of mayo (45 ml)</li><li>1 Tablespoon of lemon juice (15 ml)</li><li>Salt and pepper, to taste</li></ul>","<ol><li>In a large bowl, toss the broccoli slaw ingredients until combined. Set aside.</li><li>Slice the tenderloin into 2 equal-size halves and season with salt and pepper.</li><li>In a large skillet, melt the coconut oil over high heat. Add the tenderloin to the skillet and sear on each side, about 1 to 2 minutes per side.</li><li>Reduce the heat to medium and continue to cook turning occasionally with tongs, until an instant-read thermometer reaches 145 F (63 C) for medium-rare, about an additional 6 to 8 minutes. Remove the tenderloin from the skillet and let rest for 2 to 3 minutes.</li><li>Serve the pork tenderloin with the broccoli slaw.</li></ol>",Calories:  839	 Fat:  65 g	 Total Carbs:  20 g	 Fiber:  9 g	 Sugar:  9 g	 Net Carbs:  11 g	 Protein:  55 g,,,no,,2022-06-29 13:21:51,2022-06-29 13:21:51
812,Keto Simple Chicken Salad,<p>Recipe Description</p>,,2,c950336e-c584-4145-b787-5965ea4e09cb,10,10,2,lunch,688,1,"<ul><li>1 Tablespoon of coconut oil (15 ml), to cook with</li><li>2 chicken breasts (400 g), diced</li><li>4 Tablespoons of mayo (60 ml)</li><li>1 large bag of salad leaves (125 g)</li><li>Salt and pepper, to taste</li></ul>","<ol><li>In a skillet, melt the coconut oil over medium-high heat. Add the diced chicken to the skillet and saute until cooked through, about 5 to 8 minutes.</li><li>In a large bowl, toss the cooked chicken, mayo, salt and pepper until completely combined.</li><li>Divide the salad leaves between 2 plates and top with the chicken salad.</li></ol>",Calories:  662	 Fat:  52 g	 Total Carbs:  3 g	 Fiber:  2 g	 Sugar:  1 g	 Net Carbs:  1 g	 Protein:  49 g,,,no,,2022-06-29 13:21:53,2022-06-29 13:21:53
813,Keto Sunshine Breakfast Casserole,,,4,c950336e-c584-4145-b787-5965ea4e09cb,10,35,4,Breakfast,690,1,"<ul>
	<li>0.5 lb of Italian sausage (225g)</li>
	<li>0.5 head of broccoli (225 g), chopped into small florets</li>
	<li>0.5 medium red bell pepper (60 g), diced</li>
	<li>8 medium eggs, whisked</li>
	<li>1 Tablespoon of turmeric (6 g)</li>
	<li>1/3 cup of filtered water (80 ml)</li>
	<li>Olive oil, for cooking</li>
	<li>Salt and pepper, to taste</li>
</ul>","<ol>
	<li>Preheat the oven to 350&deg;F (180&deg;C).</li>
	<li>Heat a drizzle of olive oil in a pan over medium heat. Add the Italian sausage to the pan and cook for 5 minutes, using a wooden spoon to break into smaller pieces.</li>
	<li>Add the broccoli and bell pepper to the pan and cook for an additional 5 minutes. Season with salt and pepper, to taste.</li>
	<li>Meanwhile, in a large bowl, combine the eggs, water, and turmeric.</li>
	<li>Spread the sausage mixture evenly into a greased casserole dish. Pour the egg mixture over the vegetables, using a spoon to gently combine the mixture.</li>
	<li>Place the casserole dish in the oven and bake for 20 to 25 minutes until golden and the eggs are cooked through.</li>
	<li>Remove the dish from the oven and serve immediately.</li>
</ol>",,,,yes,oven,2022-06-29 13:21:55,2023-09-19 04:49:52
814,Keto Shrimp Taco Bowls,<p>Recipe Description</p>,,2,c950336e-c584-4145-b787-5965ea4e09cb,40,5,2,lunch,688,1,"<p>For the shrimp taco bowls -</p><ul><li>1 lb of shrimp (450 g), defrosted if frozen, peeled and deveined</li><li>3 Tablespoons of olive oil (45 ml)</li><li>2 Tablespoons of lime juice (30 ml)</li><li>1 large bag of salad leaves (125 g)</li><li>Salt and pepper, to taste</li></ul><p>For the guac -</p><ul><li>1 large avocado (200 g), chopped</li><li>0.25 medium onion (28 g), finely chopped</li><li>1 Tablespoon of garlic powder (10 g)</li><li>2 Tablespoons of fresh cilantro (2 g), chopped</li><li>Salt and pepper, to taste</li></ul>","<ol><li>In a large bowl, combine the shrimp, lime juice, olive oil, salt, and pepper. Marinate for at least 30 minutes in the refrigerator prior to cooking.</li><li>Meanwhile, in a medium bowl, combine the guac ingredients and refrigerate until ready to use. (If preparing ahead, make sure to use cling wrap and push the wrap into your bowl so that theres no air touching the guacamole, which will help ensure it doesnt go brown.)</li><li>When ready to cook, add the shrimp and marinade to a large skillet over medium-high heat. Cook, turning the shrimp frequently, until the shrimp are firm and opaque, about 4 to 5 minutes.</li><li>Divide the salad leaves between 2 bowls and top with the shrimp and guac.</li></ol>",Calories:  603	 Fat:  41 g	 Total Carbs:  16 g	 Fiber:  9 g	 Sugar:  4 g	 Net Carbs:  7 g	 Protein:  50 g,,,no,,2022-06-29 13:21:56,2022-06-29 13:21:56
