id,name,cleaned_incredients
952,Keto Spinach Carrot and Eggs Saute,"3 Tablespoons of coconut oil (45 ml), divided, to cook with 4 medium eggs, whisked 6 slices of bacon (168 g), diced 4 cups of spinach (120 g) 1 carrot (50 g), grated or thinly sliced 0.25 medium onion (28 g), thinly sliced Salt and pepper, to taste"
953,Keto Chocolate Almond Truffles,"6 Tablespoons of almond butter (90 ml), warmed 2 Tablespoons of coconut oil (30 ml), melted and cooled 4 Tablespoons of cacao powder (24 g) (plus additional for dusting, optional) Dash of salt (optional)"
954,Keto Stir-Fried Lemon Chicken Mushroom,"3 Tablespoons of avocado oil (45 ml), to cook with 3 oz of green beans (84 g), chopped 3 white button mushrooms (30 g), sliced 2 chicken breasts (400 g), diced 2 Tablespoons of gluten-free tamari sauce or coconut aminos (30 ml) 1 Tablespoon of lemon juice (15 ml) 2 Tablespoons of lemon zest (approx. 2 lemons) 1 Tablespoon of fresh ginger (5 g), minced or finely diced 2 green onions (10 g), sliced (for garnish) Salt and pepper, to taste"
955,Keto Bifteck Hache with Creamy Broccoli Mash,"For the patties and sauce - 6 Tablespoons of ghee (90 ml), divided, to cook with 1 medium onion (110 g), thinly sliced, divided 2 lbs of ground beef (900 g) 1 medium egg, whisked 1 Tablespoon of fresh thyme (3 g), chopped 0.5 cup of beef broth (120 ml) 4 Tablespoons of fresh parsley (4 g), chopped Salt and pepper, to taste For the mash - 1.5 heads of broccoli (675 g), broken into small florets 0.75 cup of coconut cream (180 ml) (from the top of 2 refrigerated cans of coconut milk) Salt and pepper, to taste"
956,Keto Bifteck Hache with Asparagus Tomato Saute,"9 Tablespoons of olive oil (135 ml), to cook with 30 spears of asparagus (480 g), chopped 18 cherry tomatoes (306 g), halved 9 cloves of garlic (27 g), minced or finely diced Salt and pepper, to taste For the patties and sauce - 6 Tablespoons of ghee (90 ml), divided, to cook with 1 medium onion (110 g), thinly sliced, divided 2 lbs of ground beef (900 g) 1 medium egg, whisked 1 Tablespoon of fresh thyme (3 g), chopped 0.5 cup of beef broth (120 ml) 4 Tablespoons of fresh parsley (4 g), chopped Salt and pepper, to taste"
957,Keto Ginger Broccoli Beef Steak,"4 Tablespoons of avocado oil (60 ml) 0.5 head of broccoli (225 g), broken into small florets 4 beef steaks (800 g), thinly sliced 4 cloves of garlic (12 g), minced or finely diced 1 Tablespoon of fresh ginger (5 g), minced or finely diced 2 Tablespoons of gluten-free tamari sauce or coconut aminos (30 ml) 1 teaspoon of sesame oil (5 ml) (or to taste) Salt and pepper, to taste"
958,"Keto Garlic Steaks with ""Notato"" Salad","For the garlic steaks - 2 beef steaks (400 g) 2 Tablespoons of ghee (30 ml), to cook with 4 cloves of garlic (12 g), minced or finely diced Salt, to taste For the notato salad - 0.5 head of cauliflower (300 g), broken into small florets 2 Tablespoons of chives (6 g), chopped 4 Tablespoons of mayo (60 ml) 2 teaspoons of mustard (10 ml) (or to taste) Salt and pepper, to taste"
959,Keto Avocado Cucumber and Egg Salad,"6 medium eggs 2 large avocados (400 g), sliced 1 cucumber (220 g), thinly sliced 4 Tablespoons of mayo (60 ml) 1 teaspoon of mustard (5 ml) Salt and pepper, to taste"
960,Keto Chocolate Cashew Cheese Fat Bombs,"4 oz of cashew (112 g) 0.25 cup of filtered water (60 ml) (plus additional for soaking) 3 Tablespoons of coconut oil (45 ml), melted 1 oz of 100% dark chocolate (28 g), melted Dash of salt, to taste Erythritol and stevia, to taste"
961,Keto Sesame Macadamia Crusted Chicken Salad,"1/8 cup of macadamia nuts (16 g), crushed 1 Tablespoon of shredded coconut (5 g) 1 Tablespoon of garlic powder (10 g) 1 medium egg, whisked 2 chicken breasts (400 g), cut into large strips 1 large bag of salad leaves (125 g) 2 green onions (10 g), chopped 0.25 medium onion (28 g), thinly sliced 0.5 carrot (25 g), shredded or thinly sliced Salt and pepper, to taste For the dressing - 1 Tablespoon of avocado oil (15 ml) 1 Tablespoon of lemon juice (15 ml) 1 teaspoon of sesame oil (5 ml) 1 Tablespoon of sesame seeds (14 g) Salt and pepper, to taste"
962,Keto Vietnamese Bun Cha,"1.25 lbs of ground pork (563 g) 1 medium onion (110 g), finely diced 3 teaspoons of fish sauce (15 ml) 2 cloves of garlic (6 g), minced or finely diced 2 Tablespoons of fresh cilantro (2 g), finely chopped 6 3-oz packs of shirataki noodles (510 g), drained (optional) 1 Tablespoon of olive oil (15 ml), to cook with For the sauce - 1 cup of water (240 ml) 2 Tablespoons of lime juice (30 ml) 1 chili pepper (14 g), seeds removed and finely diced (optional) 2 cloves of garlic (6 g), minced or finely diced 6 teaspoons of fish sauce (30 ml) Salt and pepper, to taste For the garnish - 0.25 head of iceberg lettuce (113 g), finely shredded 0.5 cucumber (110 g), seeds removed, sliced into thin strips 0.5 carrot (25 g), cut into thin strips A small handful of cilantro, finely chopped A small handful of mint, finely chopped A small handful of Thai basil, finely chopped"
963,Keto Dijon Smothered Drumsticks with Mixed Roasted Veg,"For the chicken - 0.25 cup of ghee (60 ml), to cook with 4 chicken drumsticks (with skin on) (500 g) 0.25 cup of chicken broth (60 ml) 0.25 cup of coconut cream (60 ml) (from the top of 1 can of refrigerated coconut milk) 2 Tablespoons of mustard (30 ml), (Dijon, if available) Salt and pepper, to taste For the roasted vegetables - 1 carrot (50 g), chopped 1 zucchini (120 g), chopped 1/3 medium onion (36 g), chopped 1/3 head of cauliflower (200 g), chopped into small florets 1 Tablespoon of olive oil (15 ml) 1 teaspoon of Italian seasoning (1 g) Salt and pepper, to taste"
964,Keto Creamy Chicken with Roasted Vegetables Salad,"2 Tablespoons of coconut oil (30 ml), to cook with 1 chicken breast (200 g), diced 3 Tablespoons of mayo (45 ml) 2 teaspoons of mustard (10 ml) 1 large bag of salad leaves (125 g) Salt and pepper, to taste For the roasted vegetables - 1 carrot (50 g), chopped 1 zucchini (120 g), chopped 1/3 medium onion (36 g), chopped 1/3 head of cauliflower (200 g), chopped into small florets 1 Tablespoon of olive oil (15 ml) 1 teaspoon of Italian seasoning (1 g) Salt and pepper, to taste"
965,Keto Garlic Burgers with Roasted Vegetables,"0.5 medium onion (55 g), minced 1.5 lbs of ground beef (675 g) 1 medium egg, whisked 8 cloves of garlic (24 g), minced or finely diced 2 Tablespoons of mustard (30 ml), to serve with Salt and pepper, to taste For the roasted vegetables - 2 carrots (100 g), chopped 2 zucchinis (240 g), chopped 2/3 medium onion (72 g), chopped 2/3 head of cauliflower (400 g), chopped into small florets 2 Tablespoons of olive oil (30 ml) 2 teaspoons of Italian seasoning (2 g) Salt and pepper, to taste"
966,Keto Avocado Burgers,"0.5 medium onion (55 g), minced 1.5 lbs of ground beef (675 g) 1 medium egg, whisked 8 cloves of garlic (24 g), minced or finely diced 2 large avocados (400 g), mashed 4 Tablespoons of lime juice (60 ml) Salt and pepper, to taste"
967,Keto Steamed Egg Custard,"2 medium eggs 1 Tablespoon of gluten-free tamari sauce or coconut aminos (15 ml) 1 teaspoon of sesame oil (5 ml) 1 green onion (5 g), chopped"
968,Keto Fish Tacos with Jalisco Salsa,"For the fish tacos - 3 Tablespoons of coconut oil (45 ml), to cook with 2 filets of cod (340 g), defrosted if frozen, diced 1 teaspoon of paprika (2 g) 0.25 teaspoon of chili powder (1 g) Salt and pepper, to taste 1 head of romaine lettuce (200 g), leaves separated For the salsa - 1 large avocado (200 g), mashed 4 cherry tomatoes (68 g), diced 0.5 medium onion (55 g), diced 0.5 Tablespoon of lime juice (8 ml) 2 Tablespoons of fresh cilantro (2 g), finely chopped 0.5 small orange (50 g), peeled and diced"
969,Keto Spinach Bacon with Cauliflower Mash,"2 Tablespoons of olive oil (30 ml), to cook with 4 slices of bacon (112 g), diced 4 cups of spinach (120 g) Salt and pepper, to taste For the mash - 0.5 head of cauliflower (300 g), broken into small florets 2 Tablespoons of ghee (30 ml), melted Salt, to taste"
970,Keto Chicken Salad with Avocado Dressing,"For the salad - 2 chicken breasts (400 g), chopped 2 Tablespoons of avocado oil (30 ml), to cook the chicken with 1 head of romaine lettuce (200 g), chopped 1 small green apple (150 g), chopped Salt, to taste For the dressing - 0.5 large avocado (100 g), roughly chopped 0.25 cup of fresh cilantro (4 g) 1 clove of garlic (3 g) 1 Tablespoon of avocado oil (15 ml) 1 Tablespoon of lime juice (15 ml) Salt and pepper, to taste"
971,Keto Sausage and Asparagus Scramble,"0.75 lb of sausages of your choice (338 g) 2 Tablespoons of coconut oil (30 ml), to cook with 4 spears of asparagus (64 g), chopped 2 green onions (10 g), chopped 1 Tablespoon of garlic powder (10 g) 1 Tablespoon of onion powder (7 g) 1 teaspoon of cumin powder (2 g) 1 teaspoon of mustard (5 ml) 2 medium eggs, whisked Salt and pepper, to taste"
972,Keto Italian Burgers with Fried Eggs,"1 large bag of salad leaves (125 g) 1 Tablespoon of lemon juice (15 ml) 2 Tablespoons of coconut oil (30 ml), to cook with 2 medium eggs Salt and pepper, to taste For the burgers - 0.75 lb of ground beef (338 g) 1 Tablespoon of Italian seasoning (3 g) 1 Tablespoon of garlic powder (10 g) 0.5 Tablespoon of onion powder (4 g) 2 Tablespoons of coconut oil (30 ml), to cook with Salt and pepper, to taste"
973,Keto Salmon and Broccoli Stir-Fry,"2 filets of salmon (with skin on), fresh or frozen (340 g), defrosted if frozen 2 Tablespoons of olive oil (30 ml), to cook the salmon with 2 Tablespoons of avocado oil (30 ml), to cook with 3 cloves of garlic (9 g), minced or finely diced 1 teaspoon of fresh ginger (2 g) 2 medium eggs, whisked 0.5 head of broccoli (225 g), shredded or chopped small 1 Tablespoon of gluten-free tamari sauce or coconut aminos (15 ml) Salt and pepper, to taste"
974,Paleo Broiled Salmon with Pineapple Salsa,"For the broiled salmon - 0.25 cup of avocado oil (60 ml) 2 Tablespoons of lemon juice (30 ml) 2 Tablespoons of garlic powder (20 g) 2 teaspoons of ginger powder (4 g) 4 filets of salmon (with skin on), fresh or frozen (680 g), defrosted if frozen Salt and pepper, to taste For the pineapple salsa - 4 slices of pineapple (224 g), diced 8 cherry tomatoes (136 g), quartered 0.5 medium bell pepper (60 g), diced 0.25 medium onion (28 g), thinly sliced 1 chili pepper (14 g), seeds removed and finely diced (optional) 1 Tablespoon of lime juice (15 ml) (or more, to taste)"
975,Paleo Roasted Beet Salad,"For the salad - 2 beets (164 g), tops removed 6 oz of kale (168 g), stems removed and chopped 0.5 medium onion (55 g), thinly sliced 1 carrot (50 g), grated For the dressing - 3 Tablespoons of olive oil (45 ml) 1 Tablespoon of balsamic vinegar (15 ml) Salt and pepper, to taste"
976,Paleo Simple Chicken Adobo,"1 Tablespoon of avocado oil (15 ml) 2 chicken breasts (400 g), diced 2 cloves of garlic (6 g), minced or finely diced 2 Tablespoons of gluten-free tamari sauce or coconut aminos (30 ml) 2 teaspoons of vinegar (10 ml) (of choice) Salt and pepper, to taste"
977,Paleo Slow Cooker Brisket Chili,"3 Tablespoons of olive oil (45 ml), divided, to cook with 1.5 lbs of beef brisket (675 g) (deboned weight) 34 white button mushrooms (340 g), sliced 2 medium bell peppers (240 g), chopped 1 medium onion (110 g), finely chopped 1 chili pepper (14 g), seeds removed and finely diced (optional) 4 cloves of garlic (12 g), minced or finely diced 2 cups of beef broth (480 ml) 1 can of diced tomatoes (400 g) 1 can of tomato paste (170 g) 2 Tablespoons of paprika (12 g) 1 Tablespoon of cumin powder (6 g) 1 Tablespoon of dried oregano (3 g) 1 Tablespoon of dried basil (3 g) 1 Tablespoon of pepper (3 g) 0.25 teaspoon of chili powder (1 g) (or to taste) Salt and pepper, to taste"
978,Paleo Apple Chicken Salad,"1 Tablespoon of coconut oil (15 ml), to cook with 2 chicken breasts (400 g), diced 1 head of romaine lettuce (200 g), chopped 1 small green apple (150 g), diced 2 Tablespoons of mayo (30 ml) 1 Tablespoon of lemon juice (15 ml) Salt and pepper, to taste"
979,Paleo Pasta with Creamy Bacon Mushroom Sauce,"6 slices of bacon (168 g), diced 15 white button mushrooms (150 g), chopped 0.5 cup of coconut cream (120 ml) (from the top of 1 refrigerated can of coconut milk) 0.25 cup of chicken broth (60 ml) 1 Tablespoon of coconut oil (15 ml), to cook with 4 carrots (200 g), spiralized or use a vegetable peeler to make noodle-like strands Salt and pepper, to taste"
980,Paleo Scrambled Eggs with Smoked Salmon and Sweet Potato Toast,"1 small sweet potato (130 g), ends removed and sliced lengthwise into ¼-inch (0.65 cm) thick slices 2 Tablespoons of coconut oil (30 ml), divided 6 medium eggs (264 g), whisked 4 oz of smoked salmon (112 g) Salt and pepper, to taste"
982,Paleo Macadamia Broccoli Slaw,"1 head of broccoli (450 g), shredded 0.5 head of cabbage (350 g), shredded or thinly sliced 4 carrots (200 g), grated 0.25 cup of macadamia nuts (32 g), crushed 2 Tablespoons of fresh parsley (2 g), chopped 0.25 cup of mayo (60 ml) 1 Tablespoon of lemon juice (15 ml) Salt and pepper, to taste"
983,Paleo Arugula Avocado Walnut Salad,"1 large bag of arugula leaves (125 g) 1 small green apple (150 g), diced 0.25 cup of walnuts (29 g), chopped 3 Tablespoons of olive oil (45 ml) 1 Tablespoon of lemon juice (15 ml) 1 large avocado (200 g), sliced Salt and pepper, to taste"
984,Paleo Jalapeno Chicken Casserole,"1 Tablespoon of coconut oil (15 ml), to cook with 4 chicken breasts (800 g), diced 1 head of broccoli (450 g), broken into small florets 4 medium bell peppers (480 g), chopped 1 small sweet potato (130 g), shredded 1 medium onion (110 g), thinly sliced 2 jalapeno peppers (28 g), seeds removed and finely diced (optional) 2 cups of coconut milk (480 ml) 1 Tablespoon of hot sauce (15 ml) (or to taste) (optional) 6 cloves of garlic (18 g), minced or finely diced 0.25 cup of fresh parsley (4 g), chopped Salt and pepper, to taste"
985,Paleo Sri Lankan Prawn Curry with Cauliflower Rice,"For the prawn curry - 1 Tablespoon of coconut oil (15 ml), to cook with 1 medium onion (110 g), chopped 1 jalapeno pepper (14 g), seeds removed and finely diced (optional) 4 cloves of garlic (12 g), minced or finely diced 1 Tablespoon of curry powder (7 g) 1 teaspoon of ginger powder (2 g) 1 teaspoon of cumin powder (2 g) 1 cup of coconut milk (240 ml) 0.75 lb of shrimp (338 g), peeled and deveined, defrosted if frozen 1 Tablespoon of fresh cilantro (1 g), chopped (for garnish) Salt and pepper, to taste For the cauliflower rice - 0.25 head of cauliflower (150 g), processed into rice-like pieces 1 Tablespoon of ghee (15 ml), to cook the cauliflower with Salt, to taste"
986,Paleo Bacon and Egg Pesto Spaghetti,"For the spaghetti - 4 slices of bacon (112 g), diced 4 medium eggs 4 zucchinis (480 g), spiralized or use a peeler to make into long noodle-like strands Salt and pepper, to taste For the pesto - 1.5 cups of fresh basil leaves (48 g) 0.25 cup of pine nuts (32 g) 1 Tablespoon of lemon juice (15 ml) 2 cloves of garlic (6 g) 0.5 cup of olive oil (120 ml)"
987,Paleo Mongolian Beef,"1 Tablespoon of avocado oil (15 ml) 0.5 medium onion (55 g), thinly sliced 4 cloves of garlic (12 g), minced or finely diced 1 Tablespoon of fresh ginger (5 g), minced or finely diced 2 beef steaks (400 g), sliced 2 Tablespoons of gluten-free tamari sauce or coconut aminos (30 ml) 2 teaspoons of vinegar (10 ml) (of choice) 4 green onions (20 g), chopped (for garnish) Salt and pepper, to taste"
988,Paleo Lemon Tuna Salad Stuffed Sweet Potatoes,"2 small sweet potatoes (260 g) 2 cans of tuna (340 g), drained and flaked 1 large avocado (200 g), chopped 0.25 cup of mayo (60 ml) 2 teaspoons of lemon juice (10 ml) (plus 1 teaspoon [5 ml] of lemon zest) 2 Tablespoons of fresh parsley (2 g), chopped Salt and pepper, to taste"
989,Paleo Ginger Cabbage and Beef Saute,"0.5 head of cabbage (350 g), thinly sliced 1 Tablespoon of avocado oil (15 ml), to cook with 0.5 medium onion (55 g), thinly sliced 4 cloves of garlic (12 g), minced or finely diced 2 Tablespoons of fresh ginger (10 g), minced or finely diced 1 beef steak (200 g), sliced 2 carrots (100 g), grated 1 Tablespoon of gluten-free tamari sauce or coconut aminos (15 ml) 4 green onions (20 g), chopped (for garnish) Salt and pepper, to taste"
990,Paleo Beef Teriyaki,"2 Tablespoons of gluten-free tamari sauce or coconut aminos (30 ml) 2 Tablespoons of applesauce (30 ml) 4 cloves of garlic (12 g), minced or finely diced 1 Tablespoon of fresh ginger (4 g), minced or finely diced 1 beef sirloin steak (200 g), sliced 2 Tablespoons of avocado oil (30 ml), to cook with 1 medium bell pepper (120 g), sliced 2 oz sugar snap peas (56 g) 10 white button mushrooms (100 g), sliced thick Salt and pepper, to taste"
991,Paleo French Hamburgers with Sweet Potato Mash,"For the French hamburgers - 2 Tablespoons of coconut oil (30 ml), divided, to cook with 1 medium onion (110 g), thinly sliced 2 carrots (100 g), grated 1.5 lbs of ground beef (675 g) 1 medium egg, whisked 1 teaspoon of fresh thyme (1 g), chopped Salt and pepper, to taste For the sweet potato mash - 2 small sweet potatoes (260 g), cubed 0.25 cup of coconut milk (60 ml) Salt, to taste"
